Provider_ID,Date_Create,Time_Create,Reviewer,Subject,Casenote,Seq_No,Source,Updt_time_stamp,
Debbie will be discussing this with the service coordinator.  This issue was not discussed with the provider.  I will follow up with this during the annual compliance review to see if the practice of issuing bucket auths has continued.","61122","","8/15/2012 10:24:00 AM",
"000000019","10/2/2012","9:02:26 AM","LMILWARD","Correspondence","Sent letter to Debbie Floyd, Program Manager, stating that her CFC had been chosen to participate in a Focused Verification Review.  The letter asked her to contact me to get more information and to confirm dates of the review","63651","","10/11/2012 9:03:56 AM",
"000000019","10/4/2012","8:59:13 AM","LMILWARD","General Inquiry","Debbie Floyd called in response the the letter that was sent out on 10/2/12.

We scheduled the Focused Verification Review to take place on December 5-6, 2012.  I explained the process, including that service coordinators would be expected to review several of their files to gather information prior to our getting there on December 5.  I also explained that there would be interviews of her and some service coordinators.

I will be sending additional information in the next few weeks, but no later than November 1.  This information will include the names of the files to be reviewed, a summary of the process, and the File Review Tool.","63650","","10/11/2012 9:02:26 AM",
"000000019","10/25/2012","10:06:59 AM","LMILWARD","Correspondence","Sent scheduling letter to Debbie Floyd - included with the letter were the following:

*Summary of Focused Verification
*Tentative Agenda
*Files for Review Form
*CFC Focused Verification Tool

Review is scheduled for December 5-6, 2012.","64276","","11/6/2012 10:09:11 AM",
"000000019","10/29/2012","10:09:11 AM","LMILWARD","General Inquiry","Sarah called from CFC 19 - Debbie is out, but she wanted Sarah to call in regards to the Files for Review list.

Debbie doesn't have a case load right now and the child listed under Debbie is on Carol Murphy's case load.  I switched that child to Carol.  The child originally under Carol is actually assigned to Judy Marucco.

This changes how each service coordinator had two files.  I will need to look at the list and call Debbie later in the week to see how she would like to add one file - I will check, but I think that I must be reviewing 18 total.","64277","","11/6/2012 10:13:02 AM",
"000000019","11/6/2012","10:13:02 AM","LMILWARD","General Inquiry","Left message for Debbie Floyd regarding the need to have 18 files and how she would like to add the last file.

Also wanted to talk to her about any questions she had so far about this process.

Asked her to call me back and gave her my schedule for the week.","64278","","11/6/2012 10:14:36 AM",
"000000019","11/7/2012","2:44:33 PM","LMILWARD","General Inquiry","Debbie returned my call and left a message that the 18th file should be pulled from Carol Murphy's case load.

I called back and left a message asking if Eliza Malone or Kaitlynn Morgan were part of Carol Murphy's case load.  If yes, Debbie should pick one of these files as the 18th file.  If neither of these are on Carol Murphy's caseload, I asked Debbie to pick a child on Carol's case load who has been in EI for one year or less.

Asked Debbie to call be back regarding what the last file will be for the Focused Review.","64280","","11/7/2012 2:47:17 PM",
"000000019","11/9/2012","9:25:13 AM","LMILWARD","Correspondence","Got last names for files for review from Debbie Floyd.  Sent updated listing of Files for Review to Debbie via regular mail.","65166","","11/28/2012 9:26:07 AM",
"000000019","11/28/2012","9:26:07 AM","LMILWARD","General Inquiry","Left a message and sent an email to Debbie to ask if she or her service coordinators had any questions about the file review form for next week's Focused Monitoring Review.

Confirmed with her that we will need the following next week:

*Children's files with printed out case notes
*Completed Focused Review tool for each file

Explained that the service coordinator interview will all be written and she can pick the service coordinators.  Her interview will be face to face and the time is flexible.

Emailed her a revised agenda of the two day visit.","65167","","11/28/2012 9:28:55 AM",
"000000019","11/30/2012","3:05:15 PM","LMILWARD","General Inquiry","Debbie Floyd left a voice mail that she had service coordinators set up for the interviews and that the files have been reviewed.  She does not have any questions - so she will see us on Wednesday morning.","65170","","11/30/2012 3:06:20 PM",
"000000019","12/5/2012","9:32:37 AM","LMILWARD","Meeting","Conducted first day of Focused Verification Review.  CFC Manager had all files, completed tools, and case notes ready for us upon arrival. 

Left CFC around 3:45 pm.  We have 6 files left to complete and the interview with the Program Manager will be in the morning, also.","65499","","12/14/2012 9:35:05 AM",
"000000019","12/6/2012","9:35:05 AM","LMILWARD","Meeting","Second day of Focused Verification Review completed.  Six files completed and brief interview with Program Manager was held.  We left the CFC around noon.

This CFC has very organized files, which made the review go fairly smoothly for the reviewers.","65500","","12/14/2012 9:36:37 AM",
"000000019","12/18/2012","9:22:06 AM","LMILWARD","Correspondence","Sent out six month CAP letter that stated that we reviewed the CAP during the Focused Verification Review and that no further follow up was needed at this time.","65745","","12/18/2012 9:25:38 AM",
"000000019","2/22/2013","9:21:00 AM","LMILWARD","Correspondence","Sent file reviews from the Focused Verification Review to Debbie Floyd via CBO webmail.  Sent service coordinator and program manager interview information and Provider and Stakeholder Survey information to Debbie via regular email.","69209","","4/11/2013 9:22:26 AM",
"000000019","2/25/2013","9:22:26 AM","LMILWARD","Correspondence","Sent out Focused Verification Review report to Debbie Floyd.  A response is due within 45 days.","69210","","4/11/2013 9:23:44 AM",
"000000019","3/12/2013","9:23:44 AM","LMILWARD","Correspondence","Sent the Focused Verification Review report to Debbie via email - so that she can use the format for her responses that are due in mid-April.","69211","","4/11/2013 9:24:46 AM",
"000000019","3/29/2013","8:38:48 AM","LMILWARD","General Inquiry","Contacted Debbie Floyd to schedule annual compliance review.  Left message asking if the dates of June 4 and 5 would be okay.  Received message back from Debbie Floyd that those dates would work.

I will send out confirmation/scheduling letter as the date gets closer.  The CFC will only have closed files reviewed, as they have also been participating in a Focused Review this year.","70975","","7/5/2013 8:41:05 AM",
"000000019","3/29/2013","9:24:46 AM","LMILWARD","Correspondence","Received response to Focused Verification Review report from Debbie Floyd.","69212","","4/11/2013 9:25:38 AM",
"000000019","4/6/2013","9:25:38 AM","LMILWARD","Correspondence","Sent out letter to Debbie Floyd that I had reviewed her responses and that we would discuss any further questions or guidance needed at her Compliance review in June 2013.","69213","","4/11/2013 9:26:50 AM",
"000000019","4/29/2013","8:41:05 AM","LMILWARD","Correspondence","Sent out confirmation/scheduling letter to Debbie Floyd and fiscal agent, Dennis Crowley.","70976","","7/5/2013 8:42:08 AM",
"000000019","5/28/2013","8:42:08 AM","LMILWARD","Correspondence","Faxed Files for Review form to Debbie Floyd.  Left a message to verify that the fax had been received.","70977","","7/5/2013 8:42:58 AM",
"000000019","6/4/2013","8:42:58 AM","LMILWARD","Meeting","Conducted first day of compliance review with Shanna Conover and Tami Langford.  ","70978","","7/5/2013 8:43:55 AM",
"000000019","6/5/2013","8:43:55 AM","LMILWARD","Meeting","Conducted second day of compliance review with same monitors.  Conducted exit meeting with Debbie Floyd.  Majority of violations occurred with one service coordinator who was recently fired due to poor performance.","70979","","7/5/2013 8:45:25 AM",
"000000019","6/6/2013","8:47:43 AM","LMILWARD","Correspondence","Sent parent contact information to Dee Pratscher, Parent Advocate, via fax.","70982","","7/5/2013 8:48:21 AM",
"000000019","6/27/2013","8:45:25 AM","LMILWARD","Correspondence","Received CAP in the mail today.  Due to transition issues with the state grant, will not be able to review this CAP until next week.","70980","","7/5/2013 8:46:21 AM",
"000000019","7/5/2013","8:46:21 AM","LMILWARD","General Inquiry","Reviewed CAP.  It looks very good, but is missing one area of violation.  I will be contacting Debbie Floyd to ask her to add that section and then the CAP will be approved.","70981","","7/5/2013 8:47:43 AM",
"000000019","7/10/2013","2:54:07 PM","LMILWARD","General Inquiry","Called Debbie Floyd asking her to send in a revised CAP that addresses Section 2 #12.  She apologized for missing that finding and stated that she would add it immediately.  She will mail the correction, as our email is still not working.","71884","","7/23/2013 2:55:37 PM",
"000000019","7/12/2013","2:55:37 PM","LMILWARD","Correspondence","Received amended CAP in the mail today.  Reviewed it and sent out approval letter.  Please note that approval letter is dated July 5 - as that was the date that the letter was originally written.","71885","","7/23/2013 2:57:44 PM",
"000000019","7/23/2013","2:57:44 PM","LMILWARD","General Inquiry","Closed out file today by updating case notes and scanning file to send to DHS.

This review is now complete until the six month review of CAP.","71886","","7/23/2013 2:58:55 PM",
"000000019","9/4/2013","9:22:17 AM","LMILWARD","FOCUS","I sent a letter today that listed out additional resources that Debbie might want to explore in response to the Focused Review that the CFC participated in during December 2012.  The suggestions in the letter come from The EI Partners Group.","72223","","9/6/2013 9:23:06 AM",
"000000019","12/19/2013","12:16:52 PM","LMILWARD","Correspondence","Sent out letter today to Debbie Floyd - requesting her submission of the Six Month CAP follow up.  This follow up is due to the monitoring office by January 24, 2014.","75972","","1/30/2014 12:18:06 PM",
"000000019","1/23/2014","12:18:06 PM","LMILWARD","Correspondence","Received Six Month CAP Follow up from Debbie Floyd.","75973","","1/30/2014 12:18:36 PM",
"000000019","1/30/2014","12:18:36 PM","LMILWARD","Correspondence","Reviewed documentation submitted for Six Month CAP follow up.  Everything submitted is appropriate - sent out approval letter to Debbie Floyd.","75974","","1/30/2014 12:19:42 PM",
"000000019","2/28/2014","10:06:32 AM","LMILWARD","General Inquiry","Called Debbie Floyd to schedule annual Compliance Review.  Left message with the dates of April 18 and 19.  Asked her to contact me to discuss and confirm.","80876","","7/8/2014 10:07:49 AM",
